time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1518.8518614580037,1.7610412e+00,1.3595231e-02,4.8340475e-03,209802,331.86133,52.95981,9.2006458e+02,5.2761631e+00,6.4312463e+02,2.4227207e+00,9.3724664e+02,7.2355404e+00,0,,,,,331.86133,3.5997874e-03,52.95981,3.6840623e-03,-2.0347888e-02,-8.1242703e-02
1518.853250380303,1.6954831e+00,1.3514645e-02,4.8340815e-03,209803,331.86119,52.95355,8.9432227e+02,5.2448893e+00,6.4156537e+02,2.4179196e+00,9.0235590e+02,7.1926522e+00,0,,,,,331.86119,3.6945099e-03,52.95355,3.7679574e-03,-2.0412622e-02,-8.2771987e-02
1518.8546393026024,1.6277864e+00,1.3450895e-02,4.8341155e-03,209804,331.87292,52.95091,8.6764142e+02,5.2201481e+00,6.4510229e+02,2.4198322e+00,8.6632690e+02,7.1587234e+00,0,,,,,331.87292,3.7900538e-03,52.95091,3.8586440e-03,-1.9270545e-02,-7.8488365e-02
1518.8560282249016,1.5589097e+00,1.3382566e-02,4.8341495e-03,209805,331.87199,52.94527,8.4069379e+02,5.1936302e+00,6.4459668e+02,2.4225760e+00,8.2966992e+02,7.1223578e+00,0,,,,,331.87199,3.8885761e-03,52.94527,3.9716712e-03,-1.8524263e-02,-8.5281678e-02
1518.8574171472007,1.5174683e+00,1.3299822e-02,4.8341835e-03,209806,331.87219,52.94070,8.2555817e+02,5.1615186e+00,6.3927295e+02,2.4106140e+00,8.0761438e+02,7.0783205e+00,0,,,,,331.87219,3.9292136e-03,52.94070,4.0286249e-03,-2.0471899e-02,-8.7066524e-02
1518.858806069035,1.4754521e+00,1.3262582e-02,4.8342170e-03,209807,331.87443,52.94838,8.0883051e+02,5.1470656e+00,6.3664478e+02,2.4113629e+00,7.8525281e+02,7.0585008e+00,0,,,,,331.87443,4.0053083e-03,52.94838,4.0894062e-03,-1.8861087e-02,-7.2625414e-02
1518.8601949913343,1.4593804e+00,1.3263754e-02,4.8342510e-03,209808,331.86729,52.95184,8.0218359e+02,5.1475205e+00,6.4399194e+02,2.4190781e+00,7.7669928e+02,7.0591245e+00,0,,,,,331.86729,4.0271794e-03,52.95184,4.1360366e-03,-1.7902983e-02,-8.0857471e-02
1518.8615839136326,1.4681385e+00,1.3277788e-02,4.8342850e-03,209809,331.87856,52.95089,8.0549792e+02,5.1529675e+00,6.4122900e+02,2.4187043e+00,7.8136041e+02,7.0665936e+00,0,,,,,331.87856,4.0316484e-03,52.95089,4.1112746e-03,-1.8255208e-02,-8.4705696e-02
1518.8629728359313,1.4817231e+00,1.3277675e-02,4.8343190e-03,209810,331.87206,52.95121,8.1104913e+02,5.1529231e+00,6.3995410e+02,2.4139555e+00,7.8859033e+02,7.0665336e+00,0,,,,,331.87206,3.9932067e-03,52.95121,4.0860539e-03,-1.8916341e-02,-7.5480863e-02
1518.8643617582313,1.4500494e+00,1.3266175e-02,4.8343530e-03,209811,331.87499,52.94864,7.9758325e+02,5.1484604e+00,6.4453265e+02,2.4264028e+00,7.7173322e+02,7.0604134e+00,0,,,,,331.87499,4.0609548e-03,52.94864,4.1530090e-03,-1.9487871e-02,-9.0322219e-02
