time,flux,
1697.926904230051,5.9523016e+02,nan
1697.9282931179398,5.8552893e+02,nan
1697.9296820058291,6.0861078e+02,nan
1697.931070893718,5.8917114e+02,nan
1697.9324597815491,5.9101495e+02,nan
1697.9338486694394,5.9085760e+02,nan
1697.9352375573292,5.8834473e+02,nan
1697.936626445218,6.0433447e+02,nan
1697.9380153330485,5.9659796e+02,nan
1697.9394042209385,5.9793640e+02,nan
1697.94079310877,5.9961420e+02,nan
1697.942181996659,6.0059302e+02,nan
1697.9435708845483,5.9400391e+02,nan
1697.944959772379,5.8936713e+02,nan
1697.9463486602679,5.9988831e+02,nan
1697.9477375481,5.9079218e+02,nan
1697.9491264359901,5.9010498e+02,nan
1697.950515323879,5.8182318e+02,nan
1697.9519042117097,5.9120642e+02,nan
1697.953293099599,5.9828625e+02,nan
1697.9546819874297,5.8967102e+02,nan
1697.9560708753195,5.9980682e+02,nan
1697.9574597631513,5.9307239e+02,nan
1697.9588486509826,6.0040002e+02,nan
1697.9602375388715,5.9515070e+02,nan
1697.9616264267022,6.0129437e+02,nan
1697.9630153145915,5.9178375e+02,nan
1697.964404202423,5.9432129e+02,nan
1697.9657930902542,5.9692645e+02,nan
1697.9671819781436,5.9635028e+02,nan
1697.9685708659752,5.9262073e+02,nan
1697.969959753864,5.9843970e+02,nan
1697.9713486416952,5.9760498e+02,nan
1697.9727375295272,6.0734808e+02,nan
1697.9741264173579,5.9051111e+02,nan
1697.9755153052467,5.9925470e+02,nan
1697.9769041930779,6.0208276e+02,nan
1697.9782930809085,5.8809210e+02,nan
1697.9796819687983,5.9927179e+02,nan
1697.9810708566304,6.1021643e+02,nan
1697.9824597444615,5.9600598e+02,nan
1697.9838486322922,5.9562061e+02,nan
1697.9852375201228,5.8893964e+02,nan
1697.9866264080122,5.9241132e+02,nan
1697.9880152958438,5.9501331e+02,nan
1697.9894041836749,5.9262286e+02,nan
1697.9907930715065,5.9603003e+02,nan
1697.9921819593376,5.8907147e+02,nan
1697.9935708471683,5.9004401e+02,nan
1697.994959734999,6.0750659e+02,nan
1697.9963486228892,6.0017200e+02,nan
1697.9977375107203,5.8579681e+02,nan
1697.999126398551,5.9972607e+02,nan
1698.0005152863826,6.0594360e+02,nan
1698.0032930620448,6.0510663e+02,nan
1698.0046819498764,5.9360657e+02,nan
1698.0060708377075,6.0453931e+02,nan
1698.0074597255382,5.9861542e+02,nan
1698.0088486133689,6.0499701e+02,nan
1698.0102375012002,6.0668140e+02,nan
1698.0116263890316,6.0012036e+02,nan
1698.0130152768627,6.1455475e+02,nan
1698.0144041646943,5.9123877e+02,nan
1698.0157930525254,6.0489044e+02,nan
1698.0171819402979,6.0094708e+02,nan
1698.0185708281285,5.9366949e+02,nan
1698.0199597159606,6.0595605e+02,nan
1698.0213486037917,6.0525867e+02,nan
1698.0227374916224,5.8892957e+02,nan
1698.024126379454,6.0038452e+02,nan
1698.025515267285,6.0043042e+02,nan
1698.0269041550575,6.0739264e+02,nan
1698.028293042889,6.0066754e+02,nan
1698.0296819307207,5.9895630e+02,nan
1698.0310708185514,6.0434845e+02,nan
1698.032459706382,5.8703088e+02,nan
1698.0338485941554,5.9748743e+02,nan
1698.0352374819875,5.9501483e+02,nan
1698.0366263698186,5.9410455e+02,nan
1698.0380152576492,5.9232349e+02,nan
1698.0394041454222,5.9285126e+02,nan
1698.0407930332528,5.9474365e+02,nan
1698.0421819210835,5.9517096e+02,nan
1698.0435708088573,5.9492224e+02,nan
1698.0449596966894,6.0200330e+02,nan
1698.04634858452,5.9208813e+02,nan
1698.0477374722925,5.9694592e+02,nan
1698.0491263601236,5.9719092e+02,nan
1698.0505152479543,6.0070160e+02,nan
1698.0519041357277,6.1156543e+02,nan
1698.0532930235597,6.0998889e+02,nan
1698.0546819113902,6.0287592e+02,nan
1698.0560707991624,5.8858636e+02,nan
1698.057459686994,5.9888446e+02,nan
1698.0588485747678,5.9643567e+02,nan
1698.060237462599,5.9708856e+02,nan
1698.0616263503714,6.0489911e+02,nan
1698.063015238203,6.0226324e+02,nan
1698.0644041260334,6.0406879e+02,nan
1698.0657930138057,5.8271863e+02,nan
1698.0671819016377,6.0933594e+02,nan
1698.0685707894115,6.0033899e+02,nan
1698.0699596772422,5.9680200e+02,nan
1698.0713485650147,6.0224609e+02,nan
1698.072737452788,5.9285400e+02,nan
1698.0741263406185,5.9340790e+02,nan
1698.0755152283916,5.9209216e+02,nan
1698.0796818918272,5.9153845e+02,nan
1698.0810707795997,6.0750232e+02,nan
1698.0824596673729,6.0180511e+02,nan
1698.0838485552042,6.0570892e+02,nan
1698.0852374429771,6.0971539e+02,nan
1698.0866263308087,5.9201569e+02,nan
1698.0880152185812,6.1083588e+02,nan
1698.0894041063536,5.9974402e+02,nan
1698.0907929941857,6.0236609e+02,nan
1698.0921818819593,5.9761487e+02,nan
1698.0935707697315,5.9934125e+02,nan
1698.0949596575622,6.0043774e+02,nan
1698.0963485453356,6.0333508e+02,nan
1698.097737433108,6.1083112e+02,nan
1698.099126320881,6.0015778e+02,nan
1698.100515208713,6.0911426e+02,nan
1698.101904096486,6.0382788e+02,nan
1698.1032929842584,6.0728418e+02,nan
1698.104681872089,5.9606970e+02,nan
1698.1060707598624,6.0112964e+02,nan
1698.1074596476353,6.0948541e+02,nan
1698.1088485354085,5.9809167e+02,nan
1698.1102374231816,6.0127087e+02,nan
1698.1116263110127,6.0956848e+02,nan
1698.1130151987852,5.9783069e+02,nan
1698.1144040865577,5.9660907e+02,nan
1698.1157929743315,6.0297382e+02,nan
1698.1171818621049,6.0667859e+02,nan
1698.118570749877,6.0449774e+02,nan
1698.1199596377085,6.0804797e+02,nan
1698.121348525481,5.8983527e+02,nan
1698.1227374132538,5.9478717e+02,nan
1698.1241263010277,6.0062775e+02,nan
1698.125515188801,5.9772107e+02,nan
1698.1269040765733,6.0241858e+02,nan
1698.1282929643455,6.0156506e+02,nan
1698.129681852119,5.9821362e+02,nan
1698.1310707398918,6.0478271e+02,nan
1698.1324596276652,6.0326678e+02,nan
1698.1338485154963,6.0504742e+02,nan
1698.1352374032697,5.9594647e+02,nan
1698.136626291042,6.0854877e+02,nan
1698.1380151788142,6.0841461e+02,nan
1698.139404066588,6.0320825e+02,nan
1698.1407929543614,6.1246985e+02,nan
1698.1421818421338,6.0819080e+02,nan
1698.1435707299067,6.0576117e+02,nan
1698.14495961768,6.0411139e+02,nan
1698.1463485054521,6.0130231e+02,nan
1698.1477373932255,5.9692053e+02,nan
1698.1491262809993,6.1418176e+02,nan
1698.1505151687718,5.9935822e+02,nan
1698.151904056486,6.1119696e+02,nan
1698.153292944259,6.0148260e+02,nan
1698.1546818320328,5.9979614e+02,nan
1698.1560707198057,6.0156830e+02,nan
1698.1574596075782,6.0784833e+02,nan
1698.1588484953515,6.1396216e+02,nan
1698.160237383124,6.0513019e+02,nan
1698.1616262708965,5.9778809e+02,nan
1698.1630151586703,6.0678680e+02,nan
1698.1644040464432,5.9481482e+02,nan
1698.1671818219304,6.1612164e+02,nan
1698.1685707097038,6.1546222e+02,nan
1698.1699595974762,6.0931555e+02,nan
1698.1713484852492,5.9698444e+02,nan
1698.172737373023,6.0490405e+02,nan
1698.1741262607954,6.1261530e+02,nan
1698.1755151485097,6.0073828e+02,nan
1698.1769040362826,6.0471960e+02,nan
1698.178292924056,5.9228589e+02,nan
1698.179681811829,5.9818237e+02,nan
1698.181070699602,6.0516388e+02,nan
1698.182459587317,6.1244916e+02,nan
1698.1838484750895,6.1229340e+02,nan
1698.185237362862,5.9959784e+02,nan
1698.1866262506358,6.0811786e+02,nan
1698.1880151383514,6.0022998e+02,nan
1698.1894040261238,5.9768292e+02,nan
1698.190792913896,6.0551312e+02,nan
1698.1921818016692,6.1346918e+02,nan
1698.1935706893835,6.0080701e+02,nan
1698.1949595771564,6.0587549e+02,nan
1698.1963484649302,6.0735962e+02,nan
1698.1977373526445,6.0616547e+02,nan
1698.199126240417,6.1832208e+02,nan
1698.2005151281899,6.0343176e+02,nan
1698.201904015905,6.0490619e+02,nan
1698.203292903678,6.0673029e+02,nan
1698.2046817914513,6.0486951e+02,nan
1698.206070679166,5.9682031e+02,nan
1698.2074595669385,6.1714630e+02,nan
1698.208848454711,6.0496881e+02,nan
1698.2102373424266,6.0761334e+02,nan
1698.2116262302004,6.1227869e+02,nan
1698.2130151179729,6.0711060e+02,nan
1698.2144040056871,6.0318188e+02,nan
1698.21579289346,6.0904156e+02,nan
1698.2171817811743,6.0469482e+02,nan
1698.2185706689472,6.1139758e+02,nan
1698.219959556721,6.0522217e+02,nan
1698.2213484444362,6.0990826e+02,nan
1698.2227373322087,6.0501672e+02,nan
1698.224126219923,6.0740369e+02,nan
1698.2255151076959,6.1071326e+02,nan
1698.2269039954106,6.0945605e+02,nan
1698.228292883184,6.1289233e+02,nan
1698.2296817709569,6.1247552e+02,nan
1698.231070658672,6.1620294e+02,nan
1698.2324595464445,6.0953357e+02,nan
1698.2338484341587,6.1568945e+02,nan
1698.2352373219323,5.9771014e+02,nan
1698.2366262096473,6.1826630e+02,nan
1698.2380150974197,6.1705566e+02,nan
1698.2394039851345,6.1280145e+02,nan
1698.240792872907,5.9988763e+02,nan
1698.242181760622,6.1616418e+02,nan
1698.243570648396,6.0120367e+02,nan
1698.2449595361106,5.9981567e+02,nan
1698.246348423883,6.0067584e+02,nan
1698.2477373115973,6.0074670e+02,nan
1698.249126199312,6.0067889e+02,nan
1698.2505150870854,5.9762384e+02,nan
1698.2519039748001,6.1028442e+02,nan
1698.2532928625733,6.0351654e+02,nan
1698.2546817502882,6.1968707e+02,nan
1698.2560706380607,6.1524847e+02,nan
1698.257459525775,6.0863281e+02,nan
1698.2588484134906,6.1370581e+02,nan
1698.2602373012635,6.0549890e+02,nan
1698.2616261889777,6.0208557e+02,nan
1698.2630150767507,6.2047491e+02,nan
1698.2644039644658,6.1663232e+02,nan
1698.26579285218,6.0680524e+02,nan
1698.267181739953,6.0870856e+02,nan
1698.2685706276686,6.0595789e+02,nan
1698.269959515441,6.0639398e+02,nan
1698.2713484031553,6.0631146e+02,nan
1698.27273729087,6.0295410e+02,nan
1698.2741261786439,6.0803381e+02,nan
1698.275515066359,6.0709741e+02,nan
1698.2769039540733,5.9664587e+02,nan
1698.2782928418462,6.1486383e+02,nan
1698.2796817295605,6.0750049e+02,nan
1698.2810706172747,6.0247546e+02,nan
1698.2824595050486,6.1112231e+02,nan
1698.2838483927633,6.0751202e+02,nan
1698.2852372804775,6.0259943e+02,nan
1698.286626168251,6.1227710e+02,nan
1698.2880150559656,5.9251434e+02,nan
1698.2894039436799,6.0341174e+02,nan
1698.2907928313946,6.0276404e+02,nan
1698.2921817191684,6.0289832e+02,nan
1698.2935706068827,6.0976776e+02,nan
1698.294959494597,6.0465106e+02,nan
1698.2963483823703,6.0968829e+02,nan
1698.297737270085,6.1275073e+02,nan
1698.2991261577997,6.0538501e+02,nan
1698.3005150455149,6.0697662e+02,nan
1698.3019039332878,5.9724402e+02,nan
1698.303292821002,6.0781586e+02,nan
1698.3046817087163,6.0444910e+02,nan
1698.306070596432,6.1135040e+02,nan
1698.3074594841476,6.1377234e+02,nan
1698.30884837192,6.0666345e+02,nan
1698.3102372596343,6.0090662e+02,nan
1698.311626147349,6.1477197e+02,nan
1698.3130150350632,5.9659351e+02,nan
1698.3144039227784,6.0673419e+02,nan
1698.315792810552,6.1924628e+02,nan
1698.317181698267,6.1811658e+02,nan
1698.3185705859812,6.0864166e+02,nan
1698.3199594736955,6.1257190e+02,nan
1698.3213483614102,6.1921100e+02,nan
1698.3227372491835,6.0234369e+02,nan
1698.3241261368983,6.0980176e+02,nan
1698.3255150246132,6.0506763e+02,nan
1698.3269039123272,6.0715167e+02,nan
1698.3282928000415,6.1039929e+02,nan
1698.329681687757,6.0841925e+02,nan
1698.331070575531,6.1066931e+02,nan
1698.3324594632452,6.0323578e+02,nan
1698.3338483509594,6.0966138e+02,nan
1698.3352372386742,6.0742377e+02,nan
1698.3366261263884,6.1571234e+02,nan
1698.3380150141036,6.0787927e+02,nan
1698.3394039018192,6.1414355e+02,nan
1698.340792789534,6.0752661e+02,nan
1698.3421816772482,6.1836072e+02,nan
1698.3435705650206,6.0285931e+02,nan
1698.3449594527353,6.0845764e+02,nan
1698.3463483404505,6.1094537e+02,nan
1698.3477372281652,6.1241949e+02,nan
1698.3491261158804,6.0837872e+02,nan
1698.350515003595,6.0897266e+02,nan
1698.3519038913093,6.1219189e+02,nan
1698.3532927790236,6.1127368e+02,nan
1698.3546816667392,6.0846295e+02,nan
1698.356070554454,5.9957642e+02,nan
1698.3574594421682,6.1437799e+02,nan
1698.3588483298834,6.0800397e+02,nan
1698.3602372176556,6.0782343e+02,nan
1698.3616261053705,6.0937860e+02,nan
1698.3630149930862,6.0577588e+02,nan
1698.3644038808009,6.1494159e+02,nan
1698.3657927685151,6.0514978e+02,nan
1698.3671816562294,6.1473883e+02,nan
1698.3685705439445,6.0919421e+02,nan
1698.3699594316593,6.0807233e+02,nan
1698.371348319374,6.0622699e+02,nan
1698.3727372070891,6.0166644e+02,nan
1698.375514982518,6.0413965e+02,nan
1698.3769038702324,6.1502228e+02,nan
1698.378292757948,5.9692816e+02,nan
1698.379681645663,6.0435840e+02,nan
1698.381070533377,6.0514948e+02,nan
1698.382459421092,6.0897449e+02,nan
1698.3838483088068,6.1638843e+02,nan
1698.385237196521,6.1405652e+02,nan
1698.3866260842362,6.1122620e+02,nan
1698.3880149719516,6.1388550e+02,nan
1698.3894038596657,6.0762054e+02,nan
1698.39079274738,6.1971704e+02,nan
1698.392181635095,6.0951562e+02,nan
1698.3935705228107,6.1419971e+02,nan
1698.3949594105254,6.1021979e+02,nan
1698.3963482981815,6.0893634e+02,nan
1698.3977371858962,6.1787372e+02,nan
1698.3991260736104,6.1819623e+02,nan
1698.4005149613247,6.1728424e+02,nan
1698.4019038490403,6.1390436e+02,nan
1698.4032927367555,6.0963068e+02,nan
1698.4046816244697,6.0715918e+02,nan
1698.4060705121844,6.2027936e+02,nan
1698.4074593998992,6.1493231e+02,nan
1698.4088482876134,6.0409418e+02,nan
1698.4102371753286,6.0915784e+02,nan
1698.4116260630442,6.1959760e+02,nan
1698.4130149507585,6.1751764e+02,nan
1698.4144038384725,6.0749908e+02,nan
1698.4157927261292,6.1270807e+02,nan
1698.417181613844,6.2473956e+02,nan
1698.418570501559,6.1810742e+02,nan
1698.4199593892738,6.1444586e+02,nan
1698.421348276989,6.1175208e+02,nan
1698.4227371647032,6.0509479e+02,nan
1698.4241260524173,6.0825806e+02,nan
1698.4255149401326,6.0093634e+02,nan
1698.4269038278483,6.1410754e+02,nan
1698.4282927155043,6.1577850e+02,nan
1698.4296816032186,6.2519019e+02,nan
1698.4310704909337,6.1397638e+02,nan
1698.4324593786478,6.0806061e+02,nan
1698.4338482663627,6.1546057e+02,nan
1698.4352371540783,6.2078864e+02,nan
1698.436626041793,6.1700330e+02,nan
1698.438014929449,6.1060028e+02,nan
1698.4394038171633,6.1049152e+02,nan
1698.4407927048785,6.1347296e+02,nan
1698.4421815925932,6.1221930e+02,nan
1698.443570480308,6.1979547e+02,nan
1698.444959368023,6.1301727e+02,nan
1698.4463482556796,6.1579169e+02,nan
1698.4477371433939,6.1869427e+02,nan
1698.449126031108,6.0689966e+02,nan
1698.4505149188237,6.2032532e+02,nan
1698.4519038065387,6.2866571e+02,nan
1698.4532926942527,6.1267816e+02,nan
1698.4546815819097,6.1397778e+02,nan
1698.456070469624,6.2159070e+02,nan
1698.4574593573386,6.1501117e+02,nan
1698.4588482450542,6.1378558e+02,nan
1698.4602371327692,6.1277734e+02,nan
1698.461626020425,6.1317615e+02,nan
1698.4630149081393,6.1951093e+02,nan
1698.4644037958544,6.0486523e+02,nan
1698.4657926835691,6.1819208e+02,nan
1698.4671815712843,6.2297253e+02,nan
1698.4685704589408,6.1293835e+02,nan
1698.4699593466555,6.0821301e+02,nan
1698.4713482343698,6.1167322e+02,nan
1698.472737122084,6.0603510e+02,nan
1698.4741260097996,6.0278528e+02,nan
1698.4755148974566,6.0920020e+02,nan
1698.4769037851709,6.0670471e+02,nan
1698.4782926728856,6.2486414e+02,nan
1698.4796815606003,6.1605939e+02,nan
1698.4810704482572,6.3581799e+02,nan
1698.482459335972,6.0668597e+02,nan
1698.4838482236871,6.0582941e+02,nan
1698.4852371114014,6.0644586e+02,nan
1698.4866259990572,6.1191077e+02,nan
1698.4880148867721,6.1176318e+02,nan
1698.4894037744878,6.1221356e+02,nan
1698.4907926622025,6.2145300e+02,nan
1698.4921815498585,6.1236993e+02,nan
1698.4935704375737,6.1242017e+02,nan
1698.4949593252877,6.1392761e+02,nan
1698.4963482130017,6.1509717e+02,nan
1698.4977371006592,6.2073029e+02,nan
1698.4991259883743,6.0833600e+02,nan
1698.5005148760886,6.1865881e+02,nan
1698.5019037638033,6.1465045e+02,nan
1698.5032926514602,6.1132867e+02,nan
1698.5046815391743,6.1906403e+02,nan
1698.5060704268892,6.1362701e+02,nan
1698.5074593145466,6.2769067e+02,nan
1698.5088482022609,6.0644312e+02,nan
1698.5102370899751,6.1264569e+02,nan
1698.5116259776898,6.0509607e+02,nan
1698.5130148653473,6.0771893e+02,nan
1698.5144037530622,6.0783264e+02,nan
1698.5157926407762,6.0917419e+02,nan
1698.5171815284332,6.0629736e+02,nan
1698.5185704161474,6.0554468e+02,nan
1698.5199593038617,6.2095044e+02,nan
1698.521348191519,6.1485785e+02,nan
1698.5227370792345,6.2253613e+02,nan
1698.5241259669485,6.0976453e+02,nan
1698.5255148546628,6.1811261e+02,nan
1698.5269037423197,6.2589612e+02,nan
1698.528292630034,6.1797748e+02,nan
1698.5296815177487,6.2385791e+02,nan
1698.5310704054061,6.0912622e+02,nan
1698.532459293121,6.0148645e+02,nan
1698.533848180835,6.1539880e+02,nan
1698.5352370684911,6.0488348e+02,nan
1698.5366259562063,6.2492474e+02,nan
1698.538014843921,6.1786328e+02,nan
1698.539403731578,6.1494818e+02,nan
1698.5407926192927,6.0991937e+02,nan
1698.542181507007,6.1961725e+02,nan
1698.543570394663,6.1900140e+02,nan
1698.5449592823786,6.1140082e+02,nan
1698.5463481700942,6.0697699e+02,nan
1698.5477370577503,6.1276636e+02,nan
1698.5491259454643,6.1302863e+02,nan
1698.5505148331792,6.0803625e+02,nan
1698.5519037208353,6.1771472e+02,nan
1698.55329260855,6.0780750e+02,nan
1698.5546814962656,6.1557037e+02,nan
1698.5560703839226,6.2056439e+02,nan
1698.5574592716368,6.1782550e+02,nan
1698.5588481593509,6.1650159e+02,nan
1698.5602370470076,6.2505811e+02,nan
1698.5616259347223,6.1459546e+02,nan
1698.5630148223793,6.1517615e+02,nan
1698.564403710094,6.0962573e+02,nan
1698.5657925978091,6.0840417e+02,nan
1698.567181485465,6.1209937e+02,nan
1698.568570373179,6.2941602e+02,nan
1698.5699592608946,6.1377679e+02,nan
1698.5713481485516,6.2564313e+02,nan
1698.5727370362658,6.0188550e+02,nan
1698.5741259239805,6.0882751e+02,nan
1698.5755148116375,6.2395532e+02,nan
1698.5769036993522,6.0361145e+02,nan
1698.5782925870087,6.0320575e+02,nan
1698.5796814747239,6.1691248e+02,nan
1698.5810703624381,6.1100110e+02,nan
1698.5824592500942,6.2024860e+02,nan
1698.583848137809,6.1371783e+02,nan
1698.5852370255245,6.1103497e+02,nan
1698.5866259131813,6.1228552e+02,nan
1698.5880148008953,6.0900696e+02,nan
1698.5894036885522,6.2113501e+02,nan
1698.5907925762665,6.1975183e+02,nan
1698.5921814639808,6.1896008e+02,nan
1698.5935703516382,6.0188940e+02,nan
1698.5949592393529,6.0943524e+02,nan
1698.596348127009,6.2097729e+02,nan
1698.5977370147236,6.2043231e+02,nan
1698.5991259024388,6.1197479e+02,nan
1698.6005147900953,6.1943213e+02,nan
1698.6019036778105,6.1436871e+02,nan
1698.603292565467,6.0635474e+02,nan
1698.6046814531812,6.1186987e+02,nan
1698.6060703408955,6.1608282e+02,nan
1698.607459228552,6.1359064e+02,nan
1698.6088481162676,6.1471973e+02,nan
1698.6102370039246,6.1620660e+02,nan
1698.6116258916388,6.1265802e+02,nan
1698.6130147793535,6.2231415e+02,nan
1698.6144036670096,5.9929919e+02,nan
1698.6157925547238,6.1353235e+02,nan
1698.6171814423813,6.1336346e+02,nan
1698.6185703300969,6.1025122e+02,nan
1698.619959217753,6.0905786e+02,nan
1698.621348105467,6.2188611e+02,nan
1698.622736993182,6.0606445e+02,nan
1698.624125880838,6.1618848e+02,nan
1698.6255147685526,6.0990186e+02,nan
1698.62690365621,6.1469244e+02,nan
1698.6282925439252,6.2302063e+02,nan
1698.6296814316393,6.1239038e+02,nan
1698.631070319295,6.0420886e+02,nan
1698.6324592070107,6.1132318e+02,nan
1698.6338480946677,6.0666510e+02,nan
1698.635236982382,6.0713245e+02,nan
1698.6366258700384,6.0877332e+02,nan
1698.6380147577527,6.1176611e+02,nan
1698.639403645467,6.0628040e+02,nan
1698.6407925331243,6.1048804e+02,nan
1698.64218142084,6.1379181e+02,nan
1698.643570308496,6.0837231e+02,nan
1698.6449591962103,6.2916431e+02,nan
1698.6463480838668,6.1481427e+02,nan
1698.647736971581,6.1197644e+02,nan
1698.6491258592375,6.0434387e+02,nan
1698.6505147469531,6.1563116e+02,nan
1698.6519036346683,6.1760211e+02,nan
1698.6532925223244,6.0656757e+02,nan
1698.6546814100386,6.1870563e+02,nan
1698.6560702976951,6.0966461e+02,nan
1698.65745918541,6.1493323e+02,nan
1698.6588480730668,6.1193439e+02,nan
1698.6602369607815,6.2384930e+02,nan
1698.6630147361527,6.0877490e+02,nan
1698.6644036238674,6.1664502e+02,nan
1698.6657925115248,6.0874792e+02,nan
1698.667181399239,6.0885834e+02,nan
1698.6685702868951,6.0892200e+02,nan
1698.6699591746099,6.1589032e+02,nan
1698.6713480622668,6.1278534e+02,nan
1698.6727369499815,6.2331128e+02,nan
1698.6741258376385,6.0510516e+02,nan
1698.6755147253532,6.1979156e+02,nan
1698.6769036130675,6.0493585e+02,nan
1698.6782925007235,6.1162408e+02,nan
1698.6796813884382,6.1021875e+02,nan
1698.6810702760956,6.1814551e+02,nan
1698.6824591638108,6.1558600e+02,nan
1698.6838480514668,6.0822021e+02,nan
1698.6852369391816,6.0830219e+02,nan
1698.6866258268376,6.0487805e+02,nan
1698.6880147145519,6.1914514e+02,nan
1698.6894036022093,6.0171985e+02,nan
1698.690792489924,6.0905743e+02,nan
1698.69218137758,6.1374554e+02,nan
1698.693570265295,6.0604016e+02,nan
1698.69495915301,6.1465344e+02,nan
1698.6963480406664,6.1106665e+02,nan
1698.6977369283816,6.1003442e+02,nan
1698.699125816038,6.0207031e+02,nan
1698.7005147037523,6.0766028e+02,nan
1698.7019035914084,6.0968506e+02,nan
1698.703292479123,6.0396777e+02,nan
1698.7046813667805,6.1644684e+02,nan
1698.7060702544957,6.1873621e+02,nan
1698.7074591421517,6.1461865e+02,nan
1698.7088480298664,6.2314587e+02,nan
1698.7102369175225,6.1218597e+02,nan
1698.7116258052367,6.1100830e+02,nan
1698.7130146928941,6.2862433e+02,nan
1698.7144035806098,6.1154065e+02,nan
1698.715792468324,6.1496796e+02,nan
1698.71718135598,6.1913885e+02,nan
1698.7185702436948,6.0793701e+02,nan
1698.7199591313508,6.0907233e+02,nan
1698.7213480190655,6.1824164e+02,nan
1698.722736906723,6.0719440e+02,nan
1698.7241257944381,6.1363049e+02,nan
1698.7255146820942,6.2125488e+02,nan
1698.7269035698084,6.0723718e+02,nan
1698.7282924574658,6.1270837e+02,nan
1698.7296813451806,6.2116425e+02,nan
1698.7310702328366,6.1633850e+02,nan
1698.7324591205513,6.1650256e+02,nan
1698.7338480082083,6.1353033e+02,nan
1698.7352368959225,6.0824725e+02,nan
1698.736625783579,6.1262012e+02,nan
1698.7380146712946,6.1578351e+02,nan
1698.7394035589507,6.1546881e+02,nan
1698.740792446665,6.1328870e+02,nan
1698.7421813343797,6.0321204e+02,nan
1698.7435702220357,6.1720715e+02,nan
1698.7449591097509,6.0885077e+02,nan
1698.7463479974083,6.1572845e+02,nan
1698.747736885123,6.2516608e+02,nan
1698.749125772779,6.0941364e+02,nan
1698.7505146604933,6.2914844e+02,nan
1698.7519035481507,6.0895667e+02,nan
1698.7532924358654,6.2341888e+02,nan
1698.7546813235215,6.2337793e+02,nan
1698.7560702112364,6.1703857e+02,nan
1698.7574590988932,6.1237146e+02,nan
1698.7588479866074,6.0857440e+02,nan
1698.760236874264,6.1791357e+02,nan
1698.7616257619795,6.1677631e+02,nan
1698.7630146496356,6.0883167e+02,nan
1698.7644035373498,6.0935669e+02,nan
1698.7657924250066,6.0519281e+02,nan
1698.7671813127215,6.1534192e+02,nan
1698.768570200378,6.1472156e+02,nan
1698.7699590880932,6.2475616e+02,nan
1698.7713479757497,6.1154370e+02,nan
1698.772736863464,5.9556348e+02,nan
1698.7741257511782,6.1028192e+02,nan
1698.7755146388347,6.1745544e+02,nan
1698.7769035265503,6.1360333e+02,nan
1698.7782924142073,6.1710638e+02,nan
1698.7796813019215,6.0598114e+02,nan
1698.781070189578,6.0171478e+02,nan
1698.7824590772923,6.2456104e+02,nan
1698.7838479649488,6.0752832e+02,nan
1698.7852368526644,6.1774731e+02,nan
1698.7866257403214,6.1460248e+02,nan
1698.7880146280356,6.0518719e+02,nan
1698.7894035156917,6.1408569e+02,nan
1698.7907924034064,6.0877765e+02,nan
1698.7921812910631,6.0229144e+02,nan
1698.793570178778,6.2173840e+02,nan
1698.7949590664346,6.1256842e+02,nan
1698.7963479541488,6.1656573e+02,nan
1698.7977368418049,6.1446887e+02,nan
1698.79912572952,6.1951965e+02,nan
1698.8005146171774,6.2594019e+02,nan
1698.8019035048922,6.1446289e+02,nan
1698.8032923925482,6.2312573e+02,nan
1698.804681280263,6.1240558e+02,nan
1698.8060701679772,6.1541577e+02,nan
1698.8074590556332,6.0927655e+02,nan
1698.8088479433488,6.1049744e+02,nan
1698.8102368310063,6.1023395e+02,nan
1698.8116257187205,6.2064526e+02,nan
1698.8130146063766,6.0403265e+02,nan
1698.8144034940913,6.2099402e+02,nan
1698.8157923817482,6.1506104e+02,nan
1698.817181269463,6.1674054e+02,nan
1698.81857015712,6.1432959e+02,nan
1698.8199590448346,6.1142786e+02,nan
1698.8213479324907,6.1567664e+02,nan
1698.822736820205,6.1773712e+02,nan
1698.8241257078623,6.2764423e+02,nan
1698.825514595577,6.2553009e+02,nan
1698.826903483233,6.2087775e+02,nan
1698.828292370948,6.1510181e+02,nan
1698.8296812586048,6.1631403e+02,nan
1698.831070146319,6.1612250e+02,nan
1698.8324590339755,6.3075854e+02,nan
1698.8338479216911,6.2472394e+02,nan
1698.8352368094054,6.0991113e+02,nan
1698.8366256970614,6.1504266e+02,nan
1698.8380145847761,6.3190399e+02,nan
1698.839403472433,6.2298401e+02,nan
1698.8407923601478,6.0985468e+02,nan
1698.8421812478048,6.1812805e+02,nan
1698.8435701355195,6.0855298e+02,nan
1698.8449590231755,6.0588220e+02,nan
1698.8463479108898,6.1872205e+02,nan
1698.8477367985472,6.1697626e+02,nan
1698.849125686262,6.1682300e+02,nan
1698.850514573918,6.1160095e+02,nan
1698.8519034616331,6.1700909e+02,nan
1698.8532923492896,6.0693286e+02,nan
1698.854681237004,6.0857080e+02,nan
1698.8560701247186,6.0451263e+02,nan
1698.857459012376,6.0714557e+02,nan
1698.8588479000903,6.2796338e+02,nan
1698.8602367877463,6.1389941e+02,nan
1698.8616256754615,6.0947925e+02,nan
1698.863014563118,6.2205212e+02,nan
1698.864403450833,6.2319354e+02,nan
1698.8657923384897,6.1291644e+02,nan
1698.8671812262044,6.1613568e+02,nan
1698.8685701138604,6.1484698e+02,nan
1698.8699590015747,6.2576385e+02,nan
