time,flux,flux_err
1699.3366252685507,1.0074533e+00,1.3551557e-02
1699.338014156265,1.0022604e+00,1.3573968e-02
1699.3394030439797,1.0117706e+00,1.3560195e-02
1699.340791931694,1.0260473e+00,1.3582595e-02
1699.3421808194087,1.0047810e+00,1.3557728e-02
1699.3435697071243,1.0053455e+00,1.3580988e-02
1699.3449585948385,1.0109448e+00,1.3567466e-02
1699.3463474825528,9.8765308e-01,1.3549688e-02
1699.347736370268,1.0208040e+00,1.3555857e-02
1699.3491252579827,9.9467295e-01,1.3579873e-02
1699.3505141456976,1.0170676e+00,1.3580303e-02
1699.3519030334126,1.0084057e+00,1.3571334e-02
1699.3532919211273,1.0194118e+00,1.3570452e-02
1699.3546808088415,1.0072908e+00,1.3616329e-02
1699.3560696965558,1.0109382e+00,1.3629408e-02
1699.3574585842714,9.8362285e-01,1.3562991e-02
1699.358847471987,1.0063635e+00,1.3612268e-02
1699.3602363597013,1.0275748e+00,1.3603682e-02
1699.3616252474155,1.0088550e+00,1.3586965e-02
1699.3630141351302,1.0228782e+00,1.3637881e-02
1699.3644030228445,9.8217523e-01,1.3578068e-02
1699.3657919105597,9.9709976e-01,1.3569782e-02
1699.3671807982753,1.0102080e+00,1.3592501e-02
1699.36856968599,9.8914242e-01,1.3587616e-02
